datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
5/31/2022 5:43:53 PM,5/31/2022 1:43:53 PM,PJM,35.960000
5/31/2022 5:44:08 PM,5/31/2022 1:44:08 PM,PJM,31.910000
5/31/2022 5:44:23 PM,5/31/2022 1:44:23 PM,PJM,-7.180000
5/31/2022 5:44:38 PM,5/31/2022 1:44:38 PM,PJM,-16.390000
5/31/2022 5:44:53 PM,5/31/2022 1:44:53 PM,PJM,1.980000
5/31/2022 5:45:08 PM,5/31/2022 1:45:08 PM,PJM,44.470000
5/31/2022 5:45:23 PM,5/31/2022 1:45:23 PM,PJM,-28.870000
5/31/2022 5:45:38 PM,5/31/2022 1:45:38 PM,PJM,30.240000
5/31/2022 5:45:53 PM,5/31/2022 1:45:53 PM,PJM,-55.120000
5/31/2022 5:46:08 PM,5/31/2022 1:46:08 PM,PJM,-101.860000
5/31/2022 5:46:23 PM,5/31/2022 1:46:23 PM,PJM,-92.150000
5/31/2022 5:46:38 PM,5/31/2022 1:46:38 PM,PJM,-10.750000
5/31/2022 5:46:53 PM,5/31/2022 1:46:53 PM,PJM,-166.550000
5/31/2022 5:47:08 PM,5/31/2022 1:47:08 PM,PJM,-173.230000
5/31/2022 5:47:23 PM,5/31/2022 1:47:23 PM,PJM,-222.720000
5/31/2022 5:47:38 PM,5/31/2022 1:47:38 PM,PJM,-208.090000
5/31/2022 5:47:53 PM,5/31/2022 1:47:53 PM,PJM,-104.430000
5/31/2022 5:48:08 PM,5/31/2022 1:48:08 PM,PJM,-56.640000
5/31/2022 5:48:23 PM,5/31/2022 1:48:23 PM,PJM,-13.250000
5/31/2022 5:48:38 PM,5/31/2022 1:48:38 PM,PJM,-23.160000
5/31/2022 5:48:53 PM,5/31/2022 1:48:53 PM,PJM,-76.280000
5/31/2022 5:49:08 PM,5/31/2022 1:49:08 PM,PJM,0.620000
5/31/2022 5:49:23 PM,5/31/2022 1:49:23 PM,PJM,121.040000
5/31/2022 5:49:38 PM,5/31/2022 1:49:38 PM,PJM,21.380000
5/31/2022 5:49:53 PM,5/31/2022 1:49:53 PM,PJM,13.270000
5/31/2022 5:50:08 PM,5/31/2022 1:50:08 PM,PJM,-94.760000
5/31/2022 5:50:23 PM,5/31/2022 1:50:23 PM,PJM,-176.520000
5/31/2022 5:50:38 PM,5/31/2022 1:50:38 PM,PJM,-115.000000
5/31/2022 5:50:53 PM,5/31/2022 1:50:53 PM,PJM,-94.740000
5/31/2022 5:51:08 PM,5/31/2022 1:51:08 PM,PJM,-43.780000
5/31/2022 5:51:23 PM,5/31/2022 1:51:23 PM,PJM,-56.220000
5/31/2022 5:51:38 PM,5/31/2022 1:51:38 PM,PJM,-58.120000
5/31/2022 5:51:53 PM,5/31/2022 1:51:53 PM,PJM,33.460000
5/31/2022 5:52:08 PM,5/31/2022 1:52:08 PM,PJM,74.930000
5/31/2022 5:52:23 PM,5/31/2022 1:52:23 PM,PJM,82.370000
5/31/2022 5:52:38 PM,5/31/2022 1:52:38 PM,PJM,-45.090000
5/31/2022 5:52:53 PM,5/31/2022 1:52:53 PM,PJM,-116.450000
5/31/2022 5:53:08 PM,5/31/2022 1:53:08 PM,PJM,-73.540000
5/31/2022 5:53:23 PM,5/31/2022 1:53:23 PM,PJM,-7.370000
5/31/2022 5:53:38 PM,5/31/2022 1:53:38 PM,PJM,187.450000
5/31/2022 5:53:53 PM,5/31/2022 1:53:53 PM,PJM,120.380000
5/31/2022 5:54:08 PM,5/31/2022 1:54:08 PM,PJM,101.340000
5/31/2022 5:54:23 PM,5/31/2022 1:54:23 PM,PJM,93.200000
5/31/2022 5:54:38 PM,5/31/2022 1:54:38 PM,PJM,86.810000
5/31/2022 5:54:53 PM,5/31/2022 1:54:53 PM,PJM,138.130000
5/31/2022 5:55:08 PM,5/31/2022 1:55:08 PM,PJM,175.950000
5/31/2022 5:55:23 PM,5/31/2022 1:55:23 PM,PJM,127.850000
5/31/2022 5:55:38 PM,5/31/2022 1:55:38 PM,PJM,86.210000
5/31/2022 5:55:53 PM,5/31/2022 1:55:53 PM,PJM,230.360000
5/31/2022 5:56:08 PM,5/31/2022 1:56:08 PM,PJM,188.040000
5/31/2022 5:56:23 PM,5/31/2022 1:56:23 PM,PJM,68.490000
5/31/2022 5:56:38 PM,5/31/2022 1:56:38 PM,PJM,139.870000
5/31/2022 5:56:53 PM,5/31/2022 1:56:53 PM,PJM,22.880000
5/31/2022 5:57:08 PM,5/31/2022 1:57:08 PM,PJM,-153.900000
5/31/2022 5:57:23 PM,5/31/2022 1:57:23 PM,PJM,-158.580000
5/31/2022 5:57:38 PM,5/31/2022 1:57:38 PM,PJM,-120.070000
5/31/2022 5:57:53 PM,5/31/2022 1:57:53 PM,PJM,-28.710000
5/31/2022 5:58:08 PM,5/31/2022 1:58:08 PM,PJM,42.930000
5/31/2022 5:58:23 PM,5/31/2022 1:58:23 PM,PJM,15.760000
5/31/2022 5:58:38 PM,5/31/2022 1:58:38 PM,PJM,-49.440000
5/31/2022 5:58:53 PM,5/31/2022 1:58:53 PM,PJM,-53.330000
5/31/2022 5:59:08 PM,5/31/2022 1:59:08 PM,PJM,-27.830000
5/31/2022 5:59:23 PM,5/31/2022 1:59:23 PM,PJM,21.070000
5/31/2022 5:59:38 PM,5/31/2022 1:59:38 PM,PJM,72.610000
5/31/2022 5:59:53 PM,5/31/2022 1:59:53 PM,PJM,83.920000
5/31/2022 6:00:08 PM,5/31/2022 2:00:08 PM,PJM,69.050000
5/31/2022 6:00:23 PM,5/31/2022 2:00:23 PM,PJM,17.580000
5/31/2022 6:00:38 PM,5/31/2022 2:00:38 PM,PJM,56.070000
5/31/2022 6:00:53 PM,5/31/2022 2:00:53 PM,PJM,162.000000
5/31/2022 6:01:08 PM,5/31/2022 2:01:08 PM,PJM,164.400000
5/31/2022 6:01:23 PM,5/31/2022 2:01:23 PM,PJM,120.730000
5/31/2022 6:01:38 PM,5/31/2022 2:01:38 PM,PJM,109.570000
5/31/2022 6:01:53 PM,5/31/2022 2:01:53 PM,PJM,203.550000
5/31/2022 6:02:08 PM,5/31/2022 2:02:08 PM,PJM,174.480000
5/31/2022 6:02:23 PM,5/31/2022 2:02:23 PM,PJM,332.620000
5/31/2022 6:02:38 PM,5/31/2022 2:02:38 PM,PJM,357.520000
5/31/2022 6:02:53 PM,5/31/2022 2:02:53 PM,PJM,362.020000
5/31/2022 6:03:08 PM,5/31/2022 2:03:08 PM,PJM,360.770000
5/31/2022 6:03:23 PM,5/31/2022 2:03:23 PM,PJM,453.540000
5/31/2022 6:03:38 PM,5/31/2022 2:03:38 PM,PJM,410.220000
5/31/2022 6:03:53 PM,5/31/2022 2:03:53 PM,PJM,381.790000
5/31/2022 6:04:08 PM,5/31/2022 2:04:08 PM,PJM,335.920000
5/31/2022 6:04:23 PM,5/31/2022 2:04:23 PM,PJM,317.220000
5/31/2022 6:04:38 PM,5/31/2022 2:04:38 PM,PJM,387.420000
5/31/2022 6:04:53 PM,5/31/2022 2:04:53 PM,PJM,453.070000
5/31/2022 6:05:08 PM,5/31/2022 2:05:08 PM,PJM,431.300000
5/31/2022 6:05:23 PM,5/31/2022 2:05:23 PM,PJM,441.700000
5/31/2022 6:05:38 PM,5/31/2022 2:05:38 PM,PJM,280.610000
5/31/2022 6:05:53 PM,5/31/2022 2:05:53 PM,PJM,220.440000
5/31/2022 6:06:08 PM,5/31/2022 2:06:08 PM,PJM,151.940000
5/31/2022 6:06:23 PM,5/31/2022 2:06:23 PM,PJM,65.280000
5/31/2022 6:06:38 PM,5/31/2022 2:06:38 PM,PJM,97.550000
5/31/2022 6:06:53 PM,5/31/2022 2:06:53 PM,PJM,109.880000
5/31/2022 6:07:08 PM,5/31/2022 2:07:08 PM,PJM,4.920000
5/31/2022 6:07:23 PM,5/31/2022 2:07:23 PM,PJM,-60.430000
5/31/2022 6:07:38 PM,5/31/2022 2:07:38 PM,PJM,-27.900000
5/31/2022 6:07:53 PM,5/31/2022 2:07:53 PM,PJM,-140.220000
5/31/2022 6:08:08 PM,5/31/2022 2:08:08 PM,PJM,-170.820000
5/31/2022 6:08:23 PM,5/31/2022 2:08:23 PM,PJM,-91.720000
5/31/2022 6:08:38 PM,5/31/2022 2:08:38 PM,PJM,-135.430000
5/31/2022 6:08:53 PM,5/31/2022 2:08:53 PM,PJM,-130.330000
5/31/2022 6:09:08 PM,5/31/2022 2:09:08 PM,PJM,-93.430000
5/31/2022 6:09:23 PM,5/31/2022 2:09:23 PM,PJM,-175.090000
5/31/2022 6:09:38 PM,5/31/2022 2:09:38 PM,PJM,-202.060000
5/31/2022 6:09:53 PM,5/31/2022 2:09:53 PM,PJM,-174.700000
5/31/2022 6:10:08 PM,5/31/2022 2:10:08 PM,PJM,-185.250000
5/31/2022 6:10:23 PM,5/31/2022 2:10:23 PM,PJM,-275.980000
5/31/2022 6:10:38 PM,5/31/2022 2:10:38 PM,PJM,-278.190000
5/31/2022 6:10:53 PM,5/31/2022 2:10:53 PM,PJM,-295.630000
5/31/2022 6:11:08 PM,5/31/2022 2:11:08 PM,PJM,-223.930000
5/31/2022 6:11:23 PM,5/31/2022 2:11:23 PM,PJM,-112.330000
5/31/2022 6:11:38 PM,5/31/2022 2:11:38 PM,PJM,-52.570000
5/31/2022 6:11:53 PM,5/31/2022 2:11:53 PM,PJM,-83.200000
5/31/2022 6:12:08 PM,5/31/2022 2:12:08 PM,PJM,-114.760000
5/31/2022 6:12:23 PM,5/31/2022 2:12:23 PM,PJM,-102.730000
5/31/2022 6:12:38 PM,5/31/2022 2:12:38 PM,PJM,-128.280000
5/31/2022 6:12:53 PM,5/31/2022 2:12:53 PM,PJM,-59.000000
5/31/2022 6:13:08 PM,5/31/2022 2:13:08 PM,PJM,-47.720000
5/31/2022 6:13:23 PM,5/31/2022 2:13:23 PM,PJM,-89.070000
5/31/2022 6:13:38 PM,5/31/2022 2:13:38 PM,PJM,-101.590000
5/31/2022 6:13:53 PM,5/31/2022 2:13:53 PM,PJM,-155.540000
5/31/2022 6:14:08 PM,5/31/2022 2:14:08 PM,PJM,-156.730000
5/31/2022 6:14:23 PM,5/31/2022 2:14:23 PM,PJM,-182.460000
5/31/2022 6:14:38 PM,5/31/2022 2:14:38 PM,PJM,-189.440000
5/31/2022 6:14:53 PM,5/31/2022 2:14:53 PM,PJM,-206.200000
5/31/2022 6:15:08 PM,5/31/2022 2:15:08 PM,PJM,-178.970000
5/31/2022 6:15:23 PM,5/31/2022 2:15:23 PM,PJM,-125.970000
5/31/2022 6:15:38 PM,5/31/2022 2:15:38 PM,PJM,-51.620000
5/31/2022 6:15:53 PM,5/31/2022 2:15:53 PM,PJM,192.020000
5/31/2022 6:16:08 PM,5/31/2022 2:16:08 PM,PJM,157.540000
5/31/2022 6:16:23 PM,5/31/2022 2:16:23 PM,PJM,177.480000
5/31/2022 6:16:38 PM,5/31/2022 2:16:38 PM,PJM,217.020000
5/31/2022 6:16:53 PM,5/31/2022 2:16:53 PM,PJM,187.460000
5/31/2022 6:17:08 PM,5/31/2022 2:17:08 PM,PJM,196.140000
5/31/2022 6:17:23 PM,5/31/2022 2:17:23 PM,PJM,157.900000
5/31/2022 6:17:38 PM,5/31/2022 2:17:38 PM,PJM,-36.750000
5/31/2022 6:17:53 PM,5/31/2022 2:17:53 PM,PJM,-221.600000
5/31/2022 6:18:08 PM,5/31/2022 2:18:08 PM,PJM,-180.950000
5/31/2022 6:18:23 PM,5/31/2022 2:18:23 PM,PJM,-128.640000
5/31/2022 6:18:38 PM,5/31/2022 2:18:38 PM,PJM,-109.440000
5/31/2022 6:18:53 PM,5/31/2022 2:18:53 PM,PJM,-107.230000
5/31/2022 6:19:08 PM,5/31/2022 2:19:08 PM,PJM,-53.520000
5/31/2022 6:19:23 PM,5/31/2022 2:19:23 PM,PJM,-54.930000
5/31/2022 6:19:38 PM,5/31/2022 2:19:38 PM,PJM,-49.200000
5/31/2022 6:19:53 PM,5/31/2022 2:19:53 PM,PJM,7.410000
5/31/2022 6:20:08 PM,5/31/2022 2:20:08 PM,PJM,48.820000
5/31/2022 6:20:23 PM,5/31/2022 2:20:23 PM,PJM,-55.520000
5/31/2022 6:20:38 PM,5/31/2022 2:20:38 PM,PJM,-170.380000
5/31/2022 6:20:53 PM,5/31/2022 2:20:53 PM,PJM,-232.960000
5/31/2022 6:21:08 PM,5/31/2022 2:21:08 PM,PJM,-305.020000
5/31/2022 6:21:23 PM,5/31/2022 2:21:23 PM,PJM,-301.530000
5/31/2022 6:21:38 PM,5/31/2022 2:21:38 PM,PJM,-222.240000
5/31/2022 6:21:53 PM,5/31/2022 2:21:53 PM,PJM,-152.080000
5/31/2022 6:22:08 PM,5/31/2022 2:22:08 PM,PJM,-198.210000
5/31/2022 6:22:23 PM,5/31/2022 2:22:23 PM,PJM,-157.850000
5/31/2022 6:22:38 PM,5/31/2022 2:22:38 PM,PJM,-167.690000
5/31/2022 6:22:53 PM,5/31/2022 2:22:53 PM,PJM,-229.780000
5/31/2022 6:23:08 PM,5/31/2022 2:23:08 PM,PJM,-204.240000
5/31/2022 6:23:23 PM,5/31/2022 2:23:23 PM,PJM,-179.060000
5/31/2022 6:23:38 PM,5/31/2022 2:23:38 PM,PJM,-110.280000
5/31/2022 6:23:53 PM,5/31/2022 2:23:53 PM,PJM,-86.940000
5/31/2022 6:24:08 PM,5/31/2022 2:24:08 PM,PJM,-161.090000
5/31/2022 6:24:23 PM,5/31/2022 2:24:23 PM,PJM,-131.350000
5/31/2022 6:24:38 PM,5/31/2022 2:24:38 PM,PJM,-211.960000
5/31/2022 6:24:53 PM,5/31/2022 2:24:53 PM,PJM,-155.920000
5/31/2022 6:25:08 PM,5/31/2022 2:25:08 PM,PJM,-101.930000
5/31/2022 6:25:23 PM,5/31/2022 2:25:23 PM,PJM,-139.870000
5/31/2022 6:25:38 PM,5/31/2022 2:25:38 PM,PJM,-142.090000
5/31/2022 6:25:53 PM,5/31/2022 2:25:53 PM,PJM,-97.850000
5/31/2022 6:26:08 PM,5/31/2022 2:26:08 PM,PJM,10.770000
5/31/2022 6:26:23 PM,5/31/2022 2:26:23 PM,PJM,56.170000
5/31/2022 6:26:38 PM,5/31/2022 2:26:38 PM,PJM,72.250000
5/31/2022 6:26:53 PM,5/31/2022 2:26:53 PM,PJM,180.240000
5/31/2022 6:27:08 PM,5/31/2022 2:27:08 PM,PJM,300.760000
5/31/2022 6:27:23 PM,5/31/2022 2:27:23 PM,PJM,256.780000
5/31/2022 6:27:38 PM,5/31/2022 2:27:38 PM,PJM,261.960000
5/31/2022 6:27:53 PM,5/31/2022 2:27:53 PM,PJM,271.160000
5/31/2022 6:28:08 PM,5/31/2022 2:28:08 PM,PJM,290.030000
5/31/2022 6:28:23 PM,5/31/2022 2:28:23 PM,PJM,333.660000
5/31/2022 6:28:38 PM,5/31/2022 2:28:38 PM,PJM,331.270000
5/31/2022 6:28:53 PM,5/31/2022 2:28:53 PM,PJM,328.410000
5/31/2022 6:29:08 PM,5/31/2022 2:29:08 PM,PJM,206.930000
5/31/2022 6:29:23 PM,5/31/2022 2:29:23 PM,PJM,131.400000
5/31/2022 6:29:38 PM,5/31/2022 2:29:38 PM,PJM,43.040000
5/31/2022 6:29:53 PM,5/31/2022 2:29:53 PM,PJM,46.080000
5/31/2022 6:30:08 PM,5/31/2022 2:30:08 PM,PJM,102.600000
5/31/2022 6:30:23 PM,5/31/2022 2:30:23 PM,PJM,128.120000
5/31/2022 6:30:38 PM,5/31/2022 2:30:38 PM,PJM,25.000000
5/31/2022 6:30:53 PM,5/31/2022 2:30:53 PM,PJM,36.840000
5/31/2022 6:31:08 PM,5/31/2022 2:31:08 PM,PJM,3.700000
5/31/2022 6:31:23 PM,5/31/2022 2:31:23 PM,PJM,-95.570000
5/31/2022 6:31:38 PM,5/31/2022 2:31:38 PM,PJM,-78.900000
5/31/2022 6:31:53 PM,5/31/2022 2:31:53 PM,PJM,-80.910000
5/31/2022 6:32:08 PM,5/31/2022 2:32:08 PM,PJM,-25.890000
5/31/2022 6:32:23 PM,5/31/2022 2:32:23 PM,PJM,-34.780000
5/31/2022 6:32:38 PM,5/31/2022 2:32:38 PM,PJM,-64.860000
5/31/2022 6:32:53 PM,5/31/2022 2:32:53 PM,PJM,-124.450000
5/31/2022 6:33:08 PM,5/31/2022 2:33:08 PM,PJM,-230.130000
5/31/2022 6:33:23 PM,5/31/2022 2:33:23 PM,PJM,-266.120000
5/31/2022 6:33:38 PM,5/31/2022 2:33:38 PM,PJM,-229.150000
5/31/2022 6:33:53 PM,5/31/2022 2:33:53 PM,PJM,-212.160000
5/31/2022 6:34:08 PM,5/31/2022 2:34:08 PM,PJM,-224.100000
5/31/2022 6:34:23 PM,5/31/2022 2:34:23 PM,PJM,-222.030000
5/31/2022 6:34:38 PM,5/31/2022 2:34:38 PM,PJM,-294.780000
5/31/2022 6:34:53 PM,5/31/2022 2:34:53 PM,PJM,-195.140000
5/31/2022 6:35:08 PM,5/31/2022 2:35:08 PM,PJM,-155.770000
5/31/2022 6:35:23 PM,5/31/2022 2:35:23 PM,PJM,17.010000
5/31/2022 6:35:38 PM,5/31/2022 2:35:38 PM,PJM,83.710000
5/31/2022 6:35:53 PM,5/31/2022 2:35:53 PM,PJM,286.360000
5/31/2022 6:36:08 PM,5/31/2022 2:36:08 PM,PJM,308.640000
5/31/2022 6:36:23 PM,5/31/2022 2:36:23 PM,PJM,334.590000
5/31/2022 6:36:38 PM,5/31/2022 2:36:38 PM,PJM,368.860000
5/31/2022 6:36:53 PM,5/31/2022 2:36:53 PM,PJM,390.210000
5/31/2022 6:37:08 PM,5/31/2022 2:37:08 PM,PJM,440.210000
5/31/2022 6:37:23 PM,5/31/2022 2:37:23 PM,PJM,501.630000
5/31/2022 6:37:38 PM,5/31/2022 2:37:38 PM,PJM,493.270000
5/31/2022 6:37:53 PM,5/31/2022 2:37:53 PM,PJM,467.010000
5/31/2022 6:38:08 PM,5/31/2022 2:38:08 PM,PJM,463.020000
5/31/2022 6:38:23 PM,5/31/2022 2:38:23 PM,PJM,445.600000
5/31/2022 6:38:38 PM,5/31/2022 2:38:38 PM,PJM,395.560000
5/31/2022 6:38:53 PM,5/31/2022 2:38:53 PM,PJM,300.810000
5/31/2022 6:39:08 PM,5/31/2022 2:39:08 PM,PJM,294.440000
5/31/2022 6:39:23 PM,5/31/2022 2:39:23 PM,PJM,296.750000
5/31/2022 6:39:38 PM,5/31/2022 2:39:38 PM,PJM,247.700000
5/31/2022 6:39:53 PM,5/31/2022 2:39:53 PM,PJM,154.540000
5/31/2022 6:40:08 PM,5/31/2022 2:40:08 PM,PJM,66.580000
5/31/2022 6:40:23 PM,5/31/2022 2:40:23 PM,PJM,102.890000
5/31/2022 6:40:38 PM,5/31/2022 2:40:38 PM,PJM,27.800000
5/31/2022 6:40:53 PM,5/31/2022 2:40:53 PM,PJM,49.080000
5/31/2022 6:41:08 PM,5/31/2022 2:41:08 PM,PJM,65.080000
5/31/2022 6:41:23 PM,5/31/2022 2:41:23 PM,PJM,23.050000
5/31/2022 6:41:38 PM,5/31/2022 2:41:38 PM,PJM,6.710000
5/31/2022 6:41:53 PM,5/31/2022 2:41:53 PM,PJM,-43.130000
5/31/2022 6:42:08 PM,5/31/2022 2:42:08 PM,PJM,15.420000
5/31/2022 6:42:23 PM,5/31/2022 2:42:23 PM,PJM,13.940000
5/31/2022 6:42:38 PM,5/31/2022 2:42:38 PM,PJM,100.260000
5/31/2022 6:42:53 PM,5/31/2022 2:42:53 PM,PJM,166.470000
5/31/2022 6:43:08 PM,5/31/2022 2:43:08 PM,PJM,140.090000
5/31/2022 6:43:23 PM,5/31/2022 2:43:23 PM,PJM,63.730000
5/31/2022 6:43:38 PM,5/31/2022 2:43:38 PM,PJM,16.940000
5/31/2022 6:43:53 PM,5/31/2022 2:43:53 PM,PJM,89.920000
5/31/2022 6:44:08 PM,5/31/2022 2:44:08 PM,PJM,84.850000
5/31/2022 6:44:23 PM,5/31/2022 2:44:23 PM,PJM,114.550000
5/31/2022 6:44:38 PM,5/31/2022 2:44:38 PM,PJM,148.740000
5/31/2022 6:44:53 PM,5/31/2022 2:44:53 PM,PJM,161.470000
5/31/2022 6:45:08 PM,5/31/2022 2:45:08 PM,PJM,91.020000
5/31/2022 6:45:23 PM,5/31/2022 2:45:23 PM,PJM,73.830000
5/31/2022 6:45:38 PM,5/31/2022 2:45:38 PM,PJM,166.900000
5/31/2022 6:45:53 PM,5/31/2022 2:45:53 PM,PJM,258.190000
5/31/2022 6:46:08 PM,5/31/2022 2:46:08 PM,PJM,231.090000
5/31/2022 6:46:23 PM,5/31/2022 2:46:23 PM,PJM,133.020000
5/31/2022 6:46:38 PM,5/31/2022 2:46:38 PM,PJM,78.230000
5/31/2022 6:46:53 PM,5/31/2022 2:46:53 PM,PJM,88.060000
5/31/2022 6:47:08 PM,5/31/2022 2:47:08 PM,PJM,108.000000
5/31/2022 6:47:23 PM,5/31/2022 2:47:23 PM,PJM,74.440000
5/31/2022 6:47:38 PM,5/31/2022 2:47:38 PM,PJM,86.280000
5/31/2022 6:47:53 PM,5/31/2022 2:47:53 PM,PJM,120.690000
5/31/2022 6:48:08 PM,5/31/2022 2:48:08 PM,PJM,128.910000
5/31/2022 6:48:23 PM,5/31/2022 2:48:23 PM,PJM,110.030000
5/31/2022 6:48:38 PM,5/31/2022 2:48:38 PM,PJM,155.700000
5/31/2022 6:48:53 PM,5/31/2022 2:48:53 PM,PJM,290.570000
5/31/2022 6:49:08 PM,5/31/2022 2:49:08 PM,PJM,272.540000
5/31/2022 6:49:23 PM,5/31/2022 2:49:23 PM,PJM,273.500000
5/31/2022 6:49:38 PM,5/31/2022 2:49:38 PM,PJM,307.450000
5/31/2022 6:49:53 PM,5/31/2022 2:49:53 PM,PJM,424.860000
5/31/2022 6:50:08 PM,5/31/2022 2:50:08 PM,PJM,486.300000
5/31/2022 6:50:23 PM,5/31/2022 2:50:23 PM,PJM,467.250000
5/31/2022 6:50:38 PM,5/31/2022 2:50:38 PM,PJM,357.320000
5/31/2022 6:50:53 PM,5/31/2022 2:50:53 PM,PJM,283.940000
5/31/2022 6:51:08 PM,5/31/2022 2:51:08 PM,PJM,252.650000
5/31/2022 6:51:23 PM,5/31/2022 2:51:23 PM,PJM,186.780000
5/31/2022 6:51:38 PM,5/31/2022 2:51:38 PM,PJM,116.530000
5/31/2022 6:51:53 PM,5/31/2022 2:51:53 PM,PJM,171.860000
5/31/2022 6:52:08 PM,5/31/2022 2:52:08 PM,PJM,191.700000
5/31/2022 6:52:23 PM,5/31/2022 2:52:23 PM,PJM,178.240000
5/31/2022 6:52:38 PM,5/31/2022 2:52:38 PM,PJM,211.410000
5/31/2022 6:52:53 PM,5/31/2022 2:52:53 PM,PJM,187.430000
5/31/2022 6:53:08 PM,5/31/2022 2:53:08 PM,PJM,212.380000
5/31/2022 6:53:23 PM,5/31/2022 2:53:23 PM,PJM,114.910000
5/31/2022 6:53:38 PM,5/31/2022 2:53:38 PM,PJM,118.420000
5/31/2022 6:53:53 PM,5/31/2022 2:53:53 PM,PJM,183.140000
5/31/2022 6:54:08 PM,5/31/2022 2:54:08 PM,PJM,216.470000
5/31/2022 6:54:23 PM,5/31/2022 2:54:23 PM,PJM,157.080000
5/31/2022 6:54:38 PM,5/31/2022 2:54:38 PM,PJM,195.700000
5/31/2022 6:54:53 PM,5/31/2022 2:54:53 PM,PJM,278.220000
5/31/2022 6:55:08 PM,5/31/2022 2:55:08 PM,PJM,204.990000
5/31/2022 6:55:23 PM,5/31/2022 2:55:23 PM,PJM,139.430000
5/31/2022 6:55:38 PM,5/31/2022 2:55:38 PM,PJM,86.480000
5/31/2022 6:55:53 PM,5/31/2022 2:55:53 PM,PJM,91.220000
5/31/2022 6:56:08 PM,5/31/2022 2:56:08 PM,PJM,202.310000
5/31/2022 6:56:23 PM,5/31/2022 2:56:23 PM,PJM,115.570000
5/31/2022 6:56:38 PM,5/31/2022 2:56:38 PM,PJM,167.980000
5/31/2022 6:56:53 PM,5/31/2022 2:56:53 PM,PJM,155.960000
5/31/2022 6:57:08 PM,5/31/2022 2:57:08 PM,PJM,179.950000
5/31/2022 6:57:23 PM,5/31/2022 2:57:23 PM,PJM,147.200000
5/31/2022 6:57:38 PM,5/31/2022 2:57:38 PM,PJM,245.900000
5/31/2022 6:57:53 PM,5/31/2022 2:57:53 PM,PJM,227.770000
5/31/2022 6:58:08 PM,5/31/2022 2:58:08 PM,PJM,213.490000
5/31/2022 6:58:23 PM,5/31/2022 2:58:23 PM,PJM,272.550000
5/31/2022 6:58:38 PM,5/31/2022 2:58:38 PM,PJM,306.630000
5/31/2022 6:58:53 PM,5/31/2022 2:58:53 PM,PJM,286.520000
5/31/2022 6:59:08 PM,5/31/2022 2:59:08 PM,PJM,216.560000
5/31/2022 6:59:23 PM,5/31/2022 2:59:23 PM,PJM,202.950000
5/31/2022 6:59:38 PM,5/31/2022 2:59:38 PM,PJM,86.000000
5/31/2022 6:59:53 PM,5/31/2022 2:59:53 PM,PJM,122.700000
5/31/2022 7:00:08 PM,5/31/2022 3:00:08 PM,PJM,122.200000
5/31/2022 7:00:23 PM,5/31/2022 3:00:23 PM,PJM,179.030000
5/31/2022 7:00:38 PM,5/31/2022 3:00:38 PM,PJM,131.300000
5/31/2022 7:00:53 PM,5/31/2022 3:00:53 PM,PJM,146.380000
5/31/2022 7:01:08 PM,5/31/2022 3:01:08 PM,PJM,171.100000
5/31/2022 7:01:23 PM,5/31/2022 3:01:23 PM,PJM,91.980000
5/31/2022 7:01:38 PM,5/31/2022 3:01:38 PM,PJM,101.780000
5/31/2022 7:01:53 PM,5/31/2022 3:01:53 PM,PJM,125.530000
5/31/2022 7:02:08 PM,5/31/2022 3:02:08 PM,PJM,85.130000
5/31/2022 7:02:23 PM,5/31/2022 3:02:23 PM,PJM,132.590000
5/31/2022 7:02:38 PM,5/31/2022 3:02:38 PM,PJM,234.930000
5/31/2022 7:02:53 PM,5/31/2022 3:02:53 PM,PJM,146.770000
5/31/2022 7:03:08 PM,5/31/2022 3:03:08 PM,PJM,71.680000
5/31/2022 7:03:23 PM,5/31/2022 3:03:23 PM,PJM,93.780000
5/31/2022 7:03:38 PM,5/31/2022 3:03:38 PM,PJM,71.000000
5/31/2022 7:03:53 PM,5/31/2022 3:03:53 PM,PJM,174.260000
5/31/2022 7:04:08 PM,5/31/2022 3:04:08 PM,PJM,244.020000
5/31/2022 7:04:23 PM,5/31/2022 3:04:23 PM,PJM,196.030000
5/31/2022 7:04:38 PM,5/31/2022 3:04:38 PM,PJM,120.570000
5/31/2022 7:04:53 PM,5/31/2022 3:04:53 PM,PJM,99.740000
5/31/2022 7:05:08 PM,5/31/2022 3:05:08 PM,PJM,124.740000
5/31/2022 7:05:23 PM,5/31/2022 3:05:23 PM,PJM,160.460000
5/31/2022 7:05:38 PM,5/31/2022 3:05:38 PM,PJM,173.360000
5/31/2022 7:05:53 PM,5/31/2022 3:05:53 PM,PJM,206.840000
5/31/2022 7:06:08 PM,5/31/2022 3:06:08 PM,PJM,161.780000
5/31/2022 7:06:23 PM,5/31/2022 3:06:23 PM,PJM,136.230000
5/31/2022 7:06:38 PM,5/31/2022 3:06:38 PM,PJM,173.140000
5/31/2022 7:06:53 PM,5/31/2022 3:06:53 PM,PJM,239.820000
5/31/2022 7:07:08 PM,5/31/2022 3:07:08 PM,PJM,232.690000
5/31/2022 7:07:23 PM,5/31/2022 3:07:23 PM,PJM,211.260000
5/31/2022 7:07:38 PM,5/31/2022 3:07:38 PM,PJM,224.370000
5/31/2022 7:07:53 PM,5/31/2022 3:07:53 PM,PJM,259.310000
