Time [s],omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,omega GENROU 5
3.813343333333373408e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999988240212412e-01
3.816676666666706552e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999988240212412e-01
3.820010000000039696e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999988240212412e-01
3.823343333333372840e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999988240212412e-01
3.826676666666705984e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999988240212412e-01
3.830010000000039128e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.833343333333372271e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.836676666666705415e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.840010000000038559e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.843343333333371703e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999992301258356e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.846676666666704847e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999991296663060e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.850010000000037991e+01,9.999999978689335656e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.853343333333371135e+01,9.999999979738395384e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.856676666666704278e+01,9.999999980824181289e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.860010000000037422e+01,9.999999981898191059e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.863343333333370566e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.866676666666703710e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.870010000000036854e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.873343333333369998e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.876676666666703142e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.880010000000036285e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.883343333333369429e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.886676666666702573e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.890010000000035717e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.893343333333368861e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.896676666666702005e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.900010000000035149e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.903343333333368292e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.906676666666701436e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.910010000000034580e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.913343333333367724e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.916676666666700868e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.920010000000034012e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.923343333333367156e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.926676666666700299e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.930010000000033443e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.933343333333366587e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.936676666666699731e+01,9.999999982900208417e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.940010000000032875e+01,9.999999983941300075e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.943343333333366019e+01,9.999999985033023453e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.946676666666699163e+01,9.999999986128411678e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.950010000000032306e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.953343333333365450e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.956676666666698594e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.960010000000031738e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.963343333333364882e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.966676666666698026e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.970010000000031170e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.973343333333364313e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.976676666666697457e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.980010000000030601e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.983343333333363745e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.986676666666696889e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.990010000000030033e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.993343333333363177e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
3.996676666666696320e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.000010000000029464e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.003343333333362608e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.006676666666695752e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.010010000000028896e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.013343333333362040e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.016676666666695183e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.020010000000028327e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.023343333333361471e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.026676666666694615e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.030010000000027759e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.033343333333360903e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.036676666666694047e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.040010000000027190e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.043343333333360334e+01,9.999999987162490056e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.046676666666693478e+01,9.999999988188347233e-01,9.999999991613764960e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.050010000000026622e+01,9.999999989251615595e-01,9.999999990595791477e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.053343333333359766e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.056676666666692910e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.060010000000026054e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.063343333333359197e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.066676666666692341e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.070010000000025485e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.073343333333358629e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.076676666666691773e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.080010000000024917e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.083343333333358061e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.086676666666691204e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.090010000000024348e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.093343333333357492e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.096676666666690636e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.100010000000023780e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.103343333333356924e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.106676666666690068e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.110010000000023211e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.113343333333356355e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.116676666666689499e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.120010000000022643e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.123343333333355787e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.126676666666688931e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.130010000000022075e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.133343333333355218e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.136676666666688362e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.140010000000021506e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.143343333333354650e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.146676666666687794e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.150010000000020938e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.153343333333354082e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.156676666666687225e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.160010000000020369e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.163343333333353513e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.166676666666686657e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.170010000000019801e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.173343333333352945e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.176676666666686089e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.180010000000019232e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.183343333333352376e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.186676666666685520e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.190010000000018664e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.193343333333351808e+01,9.999999990295596053e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.196676666666684952e+01,9.999999991313650582e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.200010000000018096e+01,9.999999992352079925e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.203343333333351239e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.206676666666684383e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.210010000000017527e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.213343333333350671e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.216676666666683815e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.220010000000016959e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.223343333333350103e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.226676666666683246e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.230010000000016390e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.233343333333349534e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.236676666666682678e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999989249025445e-01
4.240010000000015822e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.243343333333348966e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.246676666666682110e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.250010000000015253e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.253343333333348397e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.256676666666681541e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.260010000000014685e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.263343333333347829e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.266676666666680973e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.270010000000014116e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.273343333333347260e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.276676666666680404e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.280010000000013548e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.283343333333346692e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.286676666666679836e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.290010000000012980e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.293343333333346123e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.296676666666679267e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.300010000000012411e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.303343333333345555e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.306676666666678699e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.310010000000011843e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.313343333333344987e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.316676666666678130e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.320010000000011274e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.323343333333344418e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.326676666666677562e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.330010000000010706e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.333343333333343850e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.336676666666676994e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.340010000000010137e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.343343333333343281e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.346676666666676425e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.350010000000009569e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.353343333333342713e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.356676666666675857e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.360010000000009001e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.363343333333342144e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.366676666666675288e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.370010000000008432e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.373343333333341576e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.376676666666674720e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.380010000000007864e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.383343333333341008e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.386676666666674151e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.390010000000007295e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.393343333333340439e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.396676666666673583e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.400010000000006727e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.403343333333339871e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.406676666666673015e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.410010000000006158e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.413343333333339302e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.416676666666672446e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.420010000000005590e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.423343333333338734e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.426676666666671878e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.430010000000005022e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.433343333333338165e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999989757418772e-01,9.999999990253226612e-01
4.436676666666671309e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
4.440010000000004453e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
4.443343333333337597e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
4.446676666666670741e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
4.450010000000003885e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
4.453343333333337029e+01,9.999999993363531958e-01,9.999999989583222559e-01,9.999999990280462603e-01,9.999999990760169988e-01,9.999999990253226612e-01
