time,ne
17.116666666666667,0.4771
17.133333333333333,0.4788
17.15,0.4807
17.166666666666664,0.483
17.183333333333334,0.4845
17.2,0.4869
17.216666666666665,0.4884
17.23333333333333,0.4899
17.25,0.4923
17.266666666666666,0.4951
17.28333333333333,0.4961
17.299999999999997,0.4987
17.316666666666666,0.5003
17.333333333333332,0.5019
17.349999999999998,0.5044
17.366666666666667,0.507
17.383333333333333,0.5084
17.4,0.5102
17.416666666666664,0.5117
17.433333333333334,0.5131
17.45,0.5156
17.466666666666665,0.5169
17.48333333333333,0.519
17.5,0.5212
17.516666666666666,0.5228
17.53333333333333,0.5243
17.549999999999997,0.5259
17.566666666666666,0.5281
17.583333333333332,0.5303
17.599999999999998,0.5326
17.616666666666667,0.5348
17.633333333333333,0.5365
17.65,0.538
17.666666666666664,0.5397
17.683333333333334,0.5418
17.7,0.5443
17.716666666666665,0.5467
17.73333333333333,0.549
17.75,0.5514
17.766666666666666,0.5532
17.78333333333333,0.5554
17.799999999999997,0.5578
17.816666666666666,0.5592
17.833333333333332,0.5607
17.849999999999998,0.5628
17.866666666666667,0.5648
17.883333333333333,0.5667
17.9,0.5693
17.916666666666664,0.5707
17.933333333333334,0.5722
17.95,0.5746
17.966666666666665,0.5765
17.98333333333333,0.5785
18.0,0.5807
18.016666666666666,0.5816
18.03333333333333,0.5832
18.049999999999997,0.5846
18.066666666666666,0.5874
18.083333333333332,0.5901
18.099999999999998,0.5927
18.116666666666667,0.5943
18.133333333333333,0.5961
18.15,0.598
18.166666666666664,0.5998
18.183333333333334,0.6014
18.2,0.6031
18.216666666666665,0.6048
18.23333333333333,0.6066
18.25,0.6086
18.266666666666666,0.611
18.28333333333333,0.612
18.299999999999997,0.6145
18.316666666666666,0.6165
18.333333333333332,0.6186
18.349999999999998,0.6207
18.366666666666667,0.6232
18.383333333333333,0.6256
18.4,0.627
18.416666666666664,0.6289
18.433333333333334,0.631
18.45,0.6325
18.466666666666665,0.6334
18.48333333333333,0.6356
18.5,0.6373
18.516666666666666,0.6396
18.53333333333333,0.6418
18.549999999999997,0.6437
18.566666666666666,0.6455
18.583333333333332,0.6464
18.599999999999998,0.6483
18.616666666666667,0.6512
18.633333333333333,0.6523
18.65,0.6536
18.666666666666664,0.6554
18.683333333333334,0.6573
18.7,0.6592
18.716666666666665,0.6612
18.73333333333333,0.6626
18.75,0.6643
18.766666666666666,0.6663
18.78333333333333,0.6677
18.799999999999997,0.6691
18.816666666666666,0.6706
18.833333333333332,0.672
18.849999999999998,0.6743
18.866666666666667,0.6761
18.883333333333333,0.6773
18.9,0.6791
18.916666666666664,0.6811
18.933333333333334,0.6824
18.95,0.6834
18.966666666666665,0.6855
18.98333333333333,0.6873
19.0,0.6888
19.016666666666666,0.6914
